Filename	n_sentences	n_tokens	tokens_per_sent	char_per_tok	ttr_lemma_chunks_100	ttr_lemma_chunks_200	ttr_form_chunks_100	ttr_form_chunks_200	upos_dist_ADJ	upos_dist_ADP	upos_dist_ADV	upos_dist_AUX	upos_dist_CCONJ	upos_dist_DET	upos_dist_INTJ	upos_dist_NOUN	upos_dist_NUM	upos_dist_PRON	upos_dist_PROPN	upos_dist_PUNCT	upos_dist_SCONJ	upos_dist_SYM	upos_dist_VERB	upos_dist_X	lexical_density	verbs_tense_dist_Fut	verbs_tense_dist_Imp	verbs_tense_dist_Past	verbs_tense_dist_Pres	verbs_mood_dist_Cnd	verbs_mood_dist_Imp	verbs_mood_dist_Ind	verbs_mood_dist_Sub	verbs_form_dist_Fin	verbs_form_dist_Ger	verbs_form_dist_Inf	verbs_form_dist_Part	verbs_num_pers_dist_Plur+	verbs_num_pers_dist_Plur+1	verbs_num_pers_dist_Plur+2	verbs_num_pers_dist_Plur+3	verbs_num_pers_dist_Sing+1	verbs_num_pers_dist_Sing+2	verbs_num_pers_dist_Sing+3	aux_tense_dist_Fut	aux_tense_dist_Imp	aux_tense_dist_Past	aux_tense_dist_Pres	aux_mood_dist_Cnd	aux_mood_dist_Imp	aux_mood_dist_Ind	aux_mood_dist_Sub	aux_form_dist_Fin	aux_form_dist_Ger	aux_form_dist_Inf	aux_form_dist_Part	aux_num_pers_dist_Plur+1	aux_num_pers_dist_Plur+2	aux_num_pers_dist_Plur+3	aux_num_pers_dist_Sing+1	aux_num_pers_dist_Sing+2	aux_num_pers_dist_Sing+3	verbal_head_per_sent	verbal_root_perc	avg_verb_edges	verb_edges_dist_0	verb_edges_dist_1	verb_edges_dist_2	verb_edges_dist_3	verb_edges_dist_4	verb_edges_dist_5	verb_edges_dist_6	avg_max_depth	avg_token_per_clause	avg_max_links_len	avg_links_len	max_links_len	avg_prepositional_chain_len	n_prepositional_chains	prep_dist_1	prep_dist_2	prep_dist_3	prep_dist_4	obj_pre	obj_post	subj_pre	subj_post	dep_dist_acl	dep_dist_acl:relcl	dep_dist_advcl	dep_dist_advmod	dep_dist_amod	dep_dist_appos	dep_dist_aux	dep_dist_aux:pass	dep_dist_case	dep_dist_cc	dep_dist_ccomp	dep_dist_compound	dep_dist_conj	dep_dist_cop	dep_dist_csubj	dep_dist_det	dep_dist_det:poss	dep_dist_det:predet	dep_dist_discourse	dep_dist_dislocated	dep_dist_expl	dep_dist_expl:impers	dep_dist_expl:pass	dep_dist_fixed	dep_dist_flat	dep_dist_flat:foreign	dep_dist_flat:name	dep_dist_iobj	dep_dist_mark	dep_dist_nmod	dep_dist_nsubj	dep_dist_nsubj:pass	dep_dist_nummod	dep_dist_obj	dep_dist_obl	dep_dist_obl:agent	dep_dist_parataxis	dep_dist_punct	dep_dist_root	dep_dist_vocative	dep_dist_xcomp	principal_proposition_dist	subordinate_proposition_dist	subordinate_post	subordinate_pre	avg_subordinate_chain_len	subordinate_dist_1	subordinate_dist_2	subordinate_dist_3	subordinate_dist_4	subordinate_dist_5
profiling_input/test#63#children#M.conllu	8	234	29.25	4.027906976744186	0.57	0.44	0.66	0.54	8.547008547008547	13.675213675213675	5.982905982905983	4.700854700854701	3.8461538461538463	12.820512820512821	0	16.23931623931624	0.42735042735042733	10.256410256410257	1.2820512820512822	8.11965811965812	2.5641025641025643	0	11.538461538461538	0	0.4744186046511628	0	0	13.333333333333334	86.66666666666667	7.6923076923076925	7.6923076923076925	69.23076923076923	15.384615384615385	48.148148148148145	0	44.44444444444444	7.407407407407407	0	0	0	0	46.15384615384615	7.6923076923076925	46.15384615384615	0	0	0	100.0	9.090909090909092	0	90.9090909090909	0	100.0	0	0	0	0	0	0	18.181818181818183	27.272727272727273	54.54545454545455	4.125	75.0	2.3703703703703702	0	7.6923076923076925	53.84615384615385	26.923076923076923	7.6923076923076925	3.8461538461538463	0	6.125	7.090909090909091	11.5	2.6956521739130435	43	1.0	7	100.0	0	0	0	33.333333333333336	66.66666666666667	92.3076923076923	7.6923076923076925	1.2820512820512822	2.9914529914529915	2.1367521367521367	5.982905982905983	6.837606837606837	0	2.1367521367521367	0	9.401709401709402	3.8461538461538463	1.2820512820512822	0	4.273504273504273	2.5641025641025643	0	11.538461538461538	1.2820512820512822	0	0	0	2.1367521367521367	0.42735042735042733	0	0.8547008547008547	0	0	0	1.2820512820512822	5.982905982905983	3.4188034188034186	5.555555555555555	0	0.42735042735042733	3.8461538461538463	5.555555555555555	0	0.42735042735042733	8.11965811965812	3.4188034188034186	0	2.9914529914529915	20.0	80.0	91.66666666666667	8.333333333333334	1.3333333333333333	72.22222222222223	22.22222222222222	5.555555555555555	0	0
profiling_input/test#154#children#M.conllu	4	120	30.0	4.196428571428571	0.58	0	0.67	0	5.0	9.166666666666666	13.333333333333334	5.833333333333333	4.166666666666667	17.5	0	20.0	0.8333333333333334	4.166666666666667	1.6666666666666667	6.666666666666667	1.6666666666666667	0	10.0	0	0.5357142857142857	0	0	28.571428571428573	71.42857142857143	0	0	83.33333333333333	16.666666666666668	50.0	0	41.666666666666664	8.333333333333334	0	0	0	16.666666666666668	0	0	83.33333333333333	0	0	0	100.0	0	0	100.0	0	85.71428571428571	0	14.285714285714286	0	0	0	16.666666666666668	0	50.0	33.333333333333336	3.5	100.0	2.4166666666666665	0	0	40.0	40.0	10.0	10.0	0	5.25	8.571428571428571	15.25	3.888888888888889	37	1.0	2	100.0	0	0	0	16.666666666666668	83.33333333333333	91.66666666666667	8.333333333333334	0.8333333333333334	2.5	2.5	10.833333333333334	5.0	0	4.166666666666667	0	8.333333333333334	4.166666666666667	0	0	2.5	1.6666666666666667	0	16.666666666666668	0.8333333333333334	0	0	0	0.8333333333333334	0	0	1.6666666666666667	0	0	0.8333333333333334	0	2.5	1.6666666666666667	10.0	0	0.8333333333333334	5.0	6.666666666666667	0	0	6.666666666666667	3.3333333333333335	0	0	33.333333333333336	66.66666666666667	50.0	50.0	1.0	100.0	0	0	0	0
profiling_input/test#157#children#M.conllu	24	403	16.791666666666668	4.6068376068376065	0.63	0.56	0.77	0.66	6.20347394540943	12.158808933002481	8.436724565756824	2.977667493796526	2.729528535980149	12.655086848635236	0.24813895781637718	13.647642679900745	0.24813895781637718	7.196029776674938	0.49627791563275436	12.903225806451612	2.977667493796526	0	17.121588089330025	0	0.5270655270655271	2.380952380952381	0	19.047619047619047	78.57142857142857	0	21.21212121212121	72.72727272727273	6.0606060606060606	47.82608695652174	2.898550724637681	36.231884057971016	13.043478260869565	0	3.0303030303030303	0	9.090909090909092	9.090909090909092	30.303030303030305	48.484848484848484	0	8.333333333333334	0	91.66666666666667	0	0	58.333333333333336	41.666666666666664	100.0	0	0	0	0	0	8.333333333333334	16.666666666666668	33.333333333333336	41.666666666666664	3.0833333333333335	87.5	2.5217391304347827	4.3478260869565215	13.043478260869565	42.028985507246375	18.840579710144926	13.043478260869565	5.797101449275362	2.898550724637681	3.4166666666666665	5.445945945945946	8.833333333333334	2.7186544342507646	26	1.0	7	100.0	0	0	0	21.875	78.125	78.57142857142857	21.428571428571427	0.49627791563275436	0.9925558312655087	2.4813895781637716	8.188585607940446	3.225806451612903	0	1.7369727047146402	0	8.188585607940446	2.729528535980149	1.7369727047146402	0.49627791563275436	4.962779156327543	1.2406947890818858	0.24813895781637718	11.166253101736972	1.488833746898263	0	0.24813895781637718	0	0.49627791563275436	0.24813895781637718	0	0	0	0	0.24813895781637718	1.2406947890818858	7.196029776674938	1.7369727047146402	3.225806451612903	0	0.24813895781637718	6.699751861042183	5.707196029776675	0	0.49627791563275436	12.903225806451612	5.955334987593052	0	3.970223325062035	36.8421052631579	63.1578947368421	88.88888888888889	11.11111111111111	1.125	87.5	12.5	0	0	0
profiling_input/test#173#children#F.conllu	15	252	16.8	4.502325581395349	0.64	0.57	0.72	0.65	4.365079365079365	11.507936507936508	9.920634920634921	2.7777777777777777	4.365079365079365	11.904761904761905	0	17.063492063492063	1.1904761904761905	6.349206349206349	1.5873015873015872	14.682539682539682	2.380952380952381	0	11.904761904761905	0	0.5255813953488372	4.761904761904762	0	9.523809523809524	85.71428571428571	0	0	94.73684210526316	5.2631578947368425	63.333333333333336	0	30.0	6.666666666666667	0	0	0	10.526315789473685	21.05263157894737	26.31578947368421	42.10526315789474	0	0	0	100.0	0	0	100.0	0	85.71428571428571	0	14.285714285714286	0	0	0	50.0	0	50.0	0	2.2	66.66666666666667	2.966666666666667	0	6.666666666666667	36.666666666666664	26.666666666666668	13.333333333333334	16.666666666666668	0	3.7333333333333334	7.636363636363637	6.4	2.545	17	1.2	5	80.0	20.0	0	0	21.05263157894737	78.94736842105263	90.0	10.0	0	2.380952380952381	2.7777777777777777	9.523809523809524	2.7777777777777777	0	1.1904761904761905	0.3968253968253968	9.920634920634921	4.365079365079365	0.3968253968253968	0	5.555555555555555	1.1904761904761905	0	9.920634920634921	1.5873015873015872	0	0	0	0.3968253968253968	0	0	0	0	0	0	0.3968253968253968	3.5714285714285716	2.7777777777777777	3.5714285714285716	0.3968253968253968	1.1904761904761905	7.142857142857143	5.9523809523809526	0	0.3968253968253968	14.682539682539682	5.9523809523809526	0	1.5873015873015872	37.03703703703704	62.96296296296296	94.11764705882354	5.882352941176471	1.3076923076923077	69.23076923076923	30.76923076923077	0	0	0
profiling_input/test#121#children#M.conllu	2	76	38.0	4.77027027027027	0	0	0	0	7.894736842105263	5.2631578947368425	7.894736842105263	13.157894736842104	2.6315789473684212	13.157894736842104	0	14.473684210526315	0	3.9473684210526314	1.3157894736842106	2.6315789473684212	7.894736842105263	0	19.736842105263158	0	0.527027027027027	0	33.333333333333336	50.0	16.666666666666668	0	16.666666666666668	83.33333333333333	0	40.0	0	20.0	40.0	0	0	0	0	33.333333333333336	16.666666666666668	50.0	0	40.0	10.0	50.0	0	0	100.0	0	90.0	0	0	10.0	0	0	0	44.44444444444444	11.11111111111111	44.44444444444444	8.5	100.0	2.466666666666667	0	13.333333333333334	40.0	33.333333333333336	13.333333333333334	0	0	6.0	4.470588235294118	29.0	4.083333333333333	55	0	0	0	0	0	0	0.0	100.0	60.0	40.0	0	1.3157894736842106	7.894736842105263	7.894736842105263	3.9473684210526314	0	9.210526315789474	1.3157894736842106	5.2631578947368425	2.6315789473684212	3.9473684210526314	0	3.9473684210526314	2.6315789473684212	1.3157894736842106	11.842105263157896	1.3157894736842106	0	0	0	0	0	0	1.3157894736842106	0	0	0	0	7.894736842105263	0	5.2631578947368425	0	0	6.578947368421052	6.578947368421052	0	0	2.6315789473684212	2.6315789473684212	0	2.6315789473684212	14.285714285714286	85.71428571428571	100.0	0.0	1.8571428571428572	42.857142857142854	28.571428571428573	28.571428571428573	0	0
profiling_input/training#61#children#F.conllu	7	192	27.428571428571427	4.514792899408284	0.58	0	0.66	0	4.166666666666667	8.854166666666666	10.9375	7.291666666666667	5.208333333333333	9.895833333333334	0	12.5	0	11.979166666666666	0	11.979166666666666	3.125	0	14.0625	0	0.47337278106508873	5.882352941176471	0	29.41176470588235	64.70588235294117	0	0	84.61538461538461	15.384615384615385	48.148148148148145	7.407407407407407	29.62962962962963	14.814814814814815	0	23.076923076923077	0	0	0	0	76.92307692307692	7.142857142857143	0	0	92.85714285714286	21.428571428571427	0	64.28571428571429	14.285714285714286	100.0	0	0	0	21.428571428571427	0	21.428571428571427	0	0	57.142857142857146	4.857142857142857	100.0	2.8518518518518516	0	11.11111111111111	25.925925925925927	37.03703703703704	22.22222222222222	0	3.7037037037037037	5.285714285714286	5.647058823529412	13.857142857142858	3.0185185185185186	27	1.0	2	100.0	0	0	0	45.45454545454545	54.54545454545455	100.0	0.0	0	3.125	2.0833333333333335	9.375	2.6041666666666665	0	3.125	0.5208333333333334	6.770833333333333	5.208333333333333	2.6041666666666665	0	5.208333333333333	3.6458333333333335	0	9.375	0.5208333333333334	0	0	0	1.5625	0.5208333333333334	0	1.0416666666666667	0	0	0	1.5625	5.208333333333333	1.0416666666666667	7.291666666666667	0	0	4.166666666666667	5.729166666666667	0	0	11.979166666666666	3.6458333333333335	0	2.0833333333333335	25.0	75.0	100.0	0.0	1.9166666666666667	25.0	58.333333333333336	16.666666666666668	0	0
profiling_input/test#196#children#F.conllu	26	464	17.846153846153847	4.51025641025641	0.63	0.54	0.69	0.645	5.603448275862069	10.129310344827585	6.681034482758621	3.8793103448275863	4.741379310344827	13.577586206896552	0.21551724137931033	18.103448275862068	0.646551724137931	4.956896551724138	2.8017241379310347	15.948275862068966	3.2327586206896552	0	9.267241379310345	0.21551724137931033	0.5051282051282051	3.0303030303030303	0	24.242424242424242	72.72727272727273	0	0	88.46153846153847	11.538461538461538	60.46511627906977	2.3255813953488373	20.930232558139537	16.27906976744186	0	7.6923076923076925	0	11.538461538461538	7.6923076923076925	30.76923076923077	42.30769230769231	0	5.882352941176471	0	94.11764705882354	5.882352941176471	0	82.3529411764706	11.764705882352942	94.44444444444444	0	5.555555555555555	0	0	0	0	11.764705882352942	35.294117647058826	52.94117647058823	1.7692307692307692	69.23076923076923	3.0232558139534884	0	6.976744186046512	27.906976744186046	37.2093023255814	16.27906976744186	6.976744186046512	4.651162790697675	3.6538461538461537	10.08695652173913	9.461538461538462	2.9835164835164836	63	1.2857142857142858	14	71.42857142857143	28.571428571428573	0	0	31.03448275862069	68.96551724137932	77.27272727272727	22.727272727272727	0	1.0775862068965518	1.7241379310344827	6.25	4.310344827586207	0.43103448275862066	2.586206896551724	0.21551724137931033	9.267241379310345	4.741379310344827	1.7241379310344827	0.21551724137931033	4.525862068965517	1.0775862068965518	0	12.71551724137931	0.8620689655172413	0	0.21551724137931033	0	0.43103448275862066	0.21551724137931033	0	0	0.43103448275862066	0	0.21551724137931033	1.9396551724137931	4.094827586206897	4.094827586206897	4.525862068965517	0.21551724137931033	0.21551724137931033	4.310344827586207	4.956896551724138	0	0.21551724137931033	15.948275862068966	5.603448275862069	0	0.646551724137931	42.857142857142854	57.142857142857146	45.833333333333336	54.166666666666664	1.5625	56.25	31.25	12.5	0	0
profiling_input/test#115#children#F.conllu	14	214	15.285714285714286	4.335051546391752	0.67	0	0.76	0	5.607476635514018	11.214953271028037	6.074766355140187	5.140186915887851	3.7383177570093458	14.485981308411215	0	17.757009345794394	1.4018691588785046	5.607476635514018	5.140186915887851	9.345794392523365	2.803738317757009	0	11.214953271028037	0.4672897196261682	0.5051546391752577	0	6.25	25.0	68.75	0	0	100.0	0	54.166666666666664	8.333333333333334	25.0	12.5	0	0	0	7.6923076923076925	15.384615384615385	15.384615384615385	61.53846153846154	0	18.181818181818183	9.090909090909092	72.72727272727273	0	0	100.0	0	100.0	0	0	0	0	0	9.090909090909092	18.181818181818183	0	72.72727272727273	2.142857142857143	85.71428571428571	2.7916666666666665	4.166666666666667	16.666666666666668	29.166666666666668	12.5	25.0	8.333333333333334	4.166666666666667	3.2142857142857144	7.133333333333334	7.357142857142857	2.6166666666666667	22	1.2	5	80.0	20.0	0	0	30.76923076923077	69.23076923076923	72.72727272727273	27.272727272727273	0.9345794392523364	0.9345794392523364	2.803738317757009	6.074766355140187	3.7383177570093458	0	1.4018691588785046	0	9.813084112149532	3.7383177570093458	1.4018691588785046	0	3.2710280373831777	3.7383177570093458	0	12.616822429906541	1.4018691588785046	0	0	0	1.8691588785046729	0.4672897196261682	0.4672897196261682	0	0	0	1.4018691588785046	0.4672897196261682	3.7383177570093458	4.672897196261682	5.140186915887851	0	0.9345794392523364	5.607476635514018	6.074766355140187	0	0	9.345794392523365	6.542056074766355	0	1.4018691588785046	46.15384615384615	53.84615384615385	85.71428571428571	14.285714285714286	1.2727272727272727	81.81818181818181	9.090909090909092	9.090909090909092	0	0
profiling_input/test#159#children#F.conllu	26	493	18.96153846153846	4.298165137614679	0.68	0.585	0.76	0.705	5.273833671399594	10.953346855983773	8.316430020283976	5.476673427991886	3.6511156186612577	12.778904665314402	0.4056795131845842	14.198782961460447	0.6085192697768763	9.127789046653144	1.0141987829614605	11.561866125760648	4.462474645030426	0	12.170385395537526	0	0.463302752293578	11.627906976744185	9.30232558139535	20.930232558139537	58.13953488372093	0	2.9411764705882355	94.11764705882354	2.9411764705882355	56.666666666666664	3.3333333333333335	25.0	15.0	0	5.882352941176471	0	8.823529411764707	29.41176470588235	11.764705882352942	44.11764705882353	3.8461538461538463	23.076923076923077	0	73.07692307692308	7.6923076923076925	0	88.46153846153847	3.8461538461538463	96.29629629629629	0	3.7037037037037037	0	3.8461538461538463	0	26.923076923076923	23.076923076923077	11.538461538461538	34.61538461538461	2.8076923076923075	76.92307692307692	2.816666666666667	1.694915254237288	11.864406779661017	16.949152542372882	42.3728813559322	22.033898305084747	5.084745762711864	0	3.8846153846153846	6.7534246575342465	8.384615384615385	2.734146341463415	33	1.0	13	100.0	0	0	0	51.61290322580645	48.38709677419355	79.16666666666667	20.833333333333332	0.8113590263691683	1.2170385395537526	4.259634888438134	8.113590263691684	2.4340770791075053	0	2.839756592292089	0	9.127789046653144	3.6511156186612577	1.0141987829614605	0	3.8539553752535496	2.636916835699797	0.2028397565922921	11.359026369168356	1.0141987829614605	0.4056795131845842	0.4056795131845842	0	0.8113590263691683	0	0	0.4056795131845842	0	0	0	2.231237322515213	6.085192697768763	3.2454361054766734	4.665314401622718	0	0.6085192697768763	4.056795131845842	5.679513184584178	0.2028397565922921	0.2028397565922921	11.561866125760648	5.273833671399594	0.2028397565922921	1.4198782961460445	32.25806451612903	67.74193548387096	80.95238095238095	19.047619047619047	1.5357142857142858	57.142857142857146	35.714285714285715	3.5714285714285716	3.5714285714285716	0
profiling_input/training#136#children#F.conllu	17	630	37.05882352941177	4.354014598540146	0.56	0.55	0.68	0.65	5.873015873015873	11.11111111111111	6.190476190476191	8.095238095238095	3.9682539682539684	14.603174603174603	0	14.761904761904763	1.1111111111111112	7.142857142857143	0.7936507936507936	13.015873015873016	1.5873015873015872	0	11.746031746031745	0	0.45255474452554745	1.7543859649122806	12.280701754385966	61.40350877192982	24.56140350877193	0	0	100.0	0	28.37837837837838	10.81081081081081	12.162162162162161	48.648648648648646	0	14.285714285714286	0	19.047619047619047	9.523809523809524	4.761904761904762	52.38095238095238	2.127659574468085	23.404255319148938	4.25531914893617	70.2127659574468	0	0	95.55555555555556	4.444444444444445	88.23529411764706	0	7.8431372549019605	3.9215686274509802	4.444444444444445	0	24.444444444444443	20.0	4.444444444444445	46.666666666666664	5.352941176470588	88.23529411764706	2.3783783783783785	2.7777777777777777	26.38888888888889	27.77777777777778	18.055555555555557	18.055555555555557	5.555555555555555	1.3888888888888888	5.294117647058823	6.923076923076923	18.41176470588235	3.51789077212806	104	1.1764705882352942	17	82.3529411764706	17.647058823529413	0	0	30.0	70.0	81.48148148148148	18.51851851851852	0.6349206349206349	1.2698412698412698	4.126984126984127	5.873015873015873	4.126984126984127	0.31746031746031744	4.920634920634921	0.31746031746031744	10.0	3.9682539682539684	0.6349206349206349	0.47619047619047616	5.079365079365079	2.857142857142857	0.15873015873015872	12.698412698412698	1.746031746031746	0	0	0	1.2698412698412698	0	0	0.31746031746031744	0	0	0.15873015873015872	1.1111111111111112	2.6984126984126986	3.492063492063492	3.9682539682539684	0.15873015873015872	0.7936507936507936	3.6507936507936507	5.714285714285714	0.31746031746031744	0.47619047619047616	13.015873015873016	2.6984126984126986	0	0.9523809523809523	22.727272727272727	77.27272727272727	76.47058823529412	23.529411764705884	1.4444444444444444	63.888888888888886	27.77777777777778	8.333333333333334	0	0
profiling_input/training#106#children#F.conllu	15	483	32.2	4.555304740406321	0.66	0.53	0.72	0.635	5.590062111801243	15.113871635610765	4.554865424430642	6.418219461697722	3.7267080745341614	14.492753623188406	0	17.598343685300208	1.0351966873706004	8.902691511387163	1.2422360248447204	8.281573498964804	0.8281573498964804	0	12.215320910973086	0	0.4492099322799097	0	28.571428571428573	39.285714285714285	32.142857142857146	5.555555555555555	0	88.88888888888889	5.555555555555555	30.508474576271187	0	52.54237288135593	16.949152542372882	0	16.666666666666668	0	11.11111111111111	11.11111111111111	0	61.111111111111114	0	21.428571428571427	7.142857142857143	71.42857142857143	19.23076923076923	0	80.76923076923077	0	83.87096774193549	0	9.67741935483871	6.451612903225806	11.538461538461538	0	7.6923076923076925	19.23076923076923	0	61.53846153846154	4.866666666666666	100.0	2.5254237288135593	1.7241379310344827	15.517241379310345	32.758620689655174	32.758620689655174	12.068965517241379	1.7241379310344827	3.4482758620689653	6.266666666666667	6.616438356164384	15.0	2.955607476635514	60	1.2142857142857142	14	78.57142857142857	21.428571428571427	0	0	23.333333333333332	76.66666666666667	86.36363636363636	13.636363636363637	2.691511387163561	1.4492753623188406	1.4492753623188406	4.140786749482402	3.9337474120082816	0.2070393374741201	3.1055900621118013	0	12.008281573498964	3.7267080745341614	0.6211180124223602	0	5.797101449275362	3.3126293995859215	0.4140786749482402	11.801242236024844	2.691511387163561	0	0	0	1.8633540372670807	0.6211180124223602	0	0.4140786749482402	0.2070393374741201	0	0	0.6211180124223602	3.9337474120082816	3.7267080745341614	4.140786749482402	0	0.6211180124223602	5.590062111801243	8.281573498964804	0	0	8.281573498964804	3.1055900621118013	0	1.2422360248447204	27.272727272727273	72.72727272727273	90.0	10.0	1.2903225806451613	74.19354838709677	22.580645161290324	3.225806451612903	0	0
profiling_input/test#165#children#F.conllu	16	256	16.0	4.400900900900901	0.72	0.555	0.78	0.675	8.203125	12.5	8.203125	3.90625	6.25	10.9375	0.78125	13.671875	0	7.421875	0.78125	13.28125	2.34375	0	11.71875	0	0.49099099099099097	13.333333333333334	6.666666666666667	20.0	60.0	0	0	100.0	0	40.0	3.3333333333333335	46.666666666666664	10.0	0	0	0	8.333333333333334	33.333333333333336	33.333333333333336	25.0	0	11.11111111111111	0	88.88888888888889	11.11111111111111	0	88.88888888888889	0	90.0	0	10.0	0	0	0	11.11111111111111	11.11111111111111	55.55555555555556	22.22222222222222	2.0625	75.0	2.7333333333333334	0	16.666666666666668	30.0	33.333333333333336	10.0	3.3333333333333335	6.666666666666667	3.8125	7.757575757575758	6.375	2.5	18	1.0	5	100.0	0	0	0	22.727272727272727	77.27272727272727	83.33333333333333	16.666666666666668	0.390625	1.171875	2.734375	8.203125	5.078125	0	2.734375	0	8.203125	6.25	0.78125	0	4.6875	1.171875	0	9.765625	1.171875	0	0.78125	0	1.171875	0	0	0.78125	0	0	0	0.78125	5.859375	1.953125	2.34375	0	0	7.8125	5.46875	0	0	13.28125	6.25	0	1.171875	42.857142857142854	57.142857142857146	81.25	18.75	1.1428571428571428	85.71428571428571	14.285714285714286	0	0	0
profiling_input/training#102#children#F.conllu	22	440	20.0	4.2706766917293235	0.61	0.57	0.7	0.615	2.9545454545454546	14.318181818181818	4.7727272727272725	3.6363636363636362	3.6363636363636362	15.227272727272727	0	17.5	0.6818181818181818	8.863636363636363	5.2272727272727275	9.318181818181818	1.1363636363636365	0	12.727272727272727	0	0.47619047619047616	4.761904761904762	4.761904761904762	28.571428571428573	61.904761904761905	0	0	100.0	0	53.57142857142857	1.7857142857142858	23.214285714285715	21.428571428571427	0	0	0	23.333333333333332	6.666666666666667	0	70.0	0	6.666666666666667	0	93.33333333333333	6.666666666666667	0	93.33333333333333	0	93.75	0	6.25	0	0	0	13.333333333333334	0	0	86.66666666666667	2.727272727272727	90.9090909090909	2.5357142857142856	0	16.363636363636363	36.36363636363637	25.454545454545453	16.363636363636363	5.454545454545454	0	4.7727272727272725	7.333333333333333	7.2727272727272725	2.456233421750663	25	1.105263157894737	19	89.47368421052632	10.526315789473685	0	0	28.0	72.0	92.85714285714286	7.142857142857143	1.1363636363636365	1.3636363636363635	1.5909090909090908	4.318181818181818	2.9545454545454546	0.22727272727272727	2.0454545454545454	0.45454545454545453	12.045454545454545	3.6363636363636362	0.22727272727272727	0.22727272727272727	5.0	1.1363636363636365	0.22727272727272727	14.090909090909092	0.45454545454545453	0.6818181818181818	0	0	2.0454545454545454	0.22727272727272727	0	0.6818181818181818	0	0	0	0.22727272727272727	3.409090909090909	5.909090909090909	6.136363636363637	0	0.6818181818181818	5.454545454545454	6.590909090909091	0.22727272727272727	0.22727272727272727	9.318181818181818	5.0	0	2.0454545454545454	40.816326530612244	59.183673469387756	93.10344827586206	6.896551724137931	1.2083333333333333	83.33333333333333	12.5	4.166666666666667	0	0
profiling_input/test#105#children#F.conllu	19	256	13.473684210526315	4.291479820627803	0.62	0.51	0.7	0.605	7.03125	11.71875	8.203125	2.34375	5.46875	12.109375	0.390625	17.96875	1.5625	6.25	1.953125	12.890625	1.953125	0	10.15625	0	0.5201793721973094	11.11111111111111	33.333333333333336	22.22222222222222	33.333333333333336	0	6.25	93.75	0	61.53846153846154	0	30.76923076923077	7.6923076923076925	0	0	0	6.25	25.0	18.75	50.0	0	33.333333333333336	0	66.66666666666667	0	0	100.0	0	100.0	0	0	0	0	0	16.666666666666668	16.666666666666668	16.666666666666668	50.0	1.5263157894736843	68.42105263157895	2.6538461538461537	0	24.0	16.0	32.0	20.0	4.0	4.0	3.0526315789473686	8.827586206896552	6.368421052631579	3.0439024390243903	28	1.0	11	100.0	0	0	0	56.25	43.75	75.0	25.0	0	0	1.171875	7.8125	3.515625	0.390625	1.171875	0	10.546875	5.46875	1.5625	0.390625	5.46875	1.171875	0.390625	10.9375	1.171875	0	0.390625	0	1.5625	0	0	0.390625	0	0	0	2.34375	3.125	5.859375	2.734375	0	1.5625	3.90625	4.6875	0	0	12.5	7.421875	0	2.34375	52.0	48.0	91.66666666666667	8.333333333333334	1.3333333333333333	66.66666666666667	33.333333333333336	0	0	0
profiling_input/training#95#children#F.conllu	18	281	15.61111111111111	4.337164750957855	0.58	0.525	0.69	0.65	5.338078291814947	7.473309608540926	7.473309608540926	7.117437722419929	3.202846975088968	14.590747330960854	0	14.946619217081851	0.7117437722419929	9.9644128113879	3.9145907473309607	7.117437722419929	4.270462633451957	0	13.87900355871886	0	0.4904214559386973	3.3333333333333335	3.3333333333333335	20.0	73.33333333333333	0	0	96.0	4.0	64.1025641025641	0	23.076923076923077	12.820512820512821	0	32.0	0	12.0	12.0	4.0	40.0	0	5.0	0	95.0	0	0	100.0	0	100.0	0	0	0	10.0	0	25.0	5.0	5.0	55.0	2.7222222222222223	88.88888888888889	2.6153846153846154	0	17.94871794871795	35.8974358974359	23.076923076923077	15.384615384615385	5.128205128205129	2.5641025641025643	3.7222222222222223	5.73469387755102	6.388888888888889	2.3209876543209877	15	1.0	3	100.0	0	0	0	21.05263157894737	78.94736842105263	88.88888888888889	11.11111111111111	0.7117437722419929	0.7117437722419929	5.338078291814947	6.761565836298932	3.5587188612099645	0	2.8469750889679717	0	6.761565836298932	3.202846975088968	1.0676156583629892	0	3.5587188612099645	4.270462633451957	0	12.455516014234876	2.1352313167259784	0	0	0	1.7793594306049823	0.35587188612099646	0.35587188612099646	1.0676156583629892	0	0	0	0.7117437722419929	4.6263345195729535	1.7793594306049823	9.608540925266905	0	0.7117437722419929	6.049822064056939	3.9145907473309607	0	0.35587188612099646	7.117437722419929	6.405693950177936	0	1.7793594306049823	38.095238095238095	61.904761904761905	88.46153846153847	11.538461538461538	1.35	65.0	35.0	0	0	0
