Filename	n_sentences	n_tokens	tokens_per_sent	char_per_tok	ttr_lemma_chunks_100	ttr_lemma_chunks_200	ttr_form_chunks_100	ttr_form_chunks_200	upos_dist_ADJ	upos_dist_ADP	upos_dist_ADV	upos_dist_AUX	upos_dist_CCONJ	upos_dist_DET	upos_dist_INTJ	upos_dist_NOUN	upos_dist_NUM	upos_dist_PART	upos_dist_PRON	upos_dist_PROPN	upos_dist_PUNCT	upos_dist_SCONJ	upos_dist_SYM	upos_dist_VERB	upos_dist_X	lexical_density	verbs_tense_dist_Past	verbs_tense_dist_Pres	verbs_mood_dist_Imp	verbs_mood_dist_Ind	verbs_form_dist_Fin	verbs_form_dist_Ger	verbs_form_dist_Inf	verbs_form_dist_Part	verbs_num_pers_dist_+	verbs_num_pers_dist_Sing+3	aux_tense_dist_Pres	aux_mood_dist_Imp	aux_mood_dist_Ind	aux_form_dist_Fin	aux_form_dist_Inf	aux_num_pers_dist_+	aux_num_pers_dist_Sing+3	verbal_head_per_sent	verbal_root_perc	avg_verb_edges	verb_edges_dist_0	verb_edges_dist_1	verb_edges_dist_2	verb_edges_dist_3	verb_edges_dist_4	verb_edges_dist_5	verb_edges_dist_6	avg_max_depth	avg_token_per_clause	avg_max_links_len	avg_links_len	max_links_len	avg_prepositional_chain_len	n_prepositional_chains	prep_dist_1	prep_dist_2	prep_dist_3	prep_dist_4	prep_dist_5	obj_pre	obj_post	subj_pre	subj_post	dep_dist_acl	dep_dist_acl:relcl	dep_dist_advcl	dep_dist_advmod	dep_dist_amod	dep_dist_appos	dep_dist_aux	dep_dist_aux:pass	dep_dist_case	dep_dist_cc	dep_dist_ccomp	dep_dist_compound	dep_dist_compound:prt	dep_dist_conj	dep_dist_cop	dep_dist_csubj	dep_dist_det	dep_dist_det:predet	dep_dist_discourse	dep_dist_flat	dep_dist_flat:foreign	dep_dist_goeswith	dep_dist_iobj	dep_dist_list	dep_dist_mark	dep_dist_nmod	dep_dist_nmod:npmod	dep_dist_nmod:poss	dep_dist_nmod:tmod	dep_dist_nsubj	dep_dist_nsubj:pass	dep_dist_nummod	dep_dist_obj	dep_dist_obl	dep_dist_obl:npmod	dep_dist_obl:tmod	dep_dist_parataxis	dep_dist_punct	dep_dist_reparandum	dep_dist_root	dep_dist_vocative	dep_dist_xcomp	principal_proposition_dist	subordinate_proposition_dist	subordinate_post	subordinate_pre	avg_subordinate_chain_len	subordinate_dist_1	subordinate_dist_2	subordinate_dist_3
profiling_input/training#39#diary#M.conllu	52	1110	21.346153846153847	4.829938900203666	0.87	0.765	0.87	0.76	3.6036036036036037	3.963963963963964	0.5405405405405406	0.7207207207207207	0.09009009009009009	3.2432432432432434	1.2612612612612613	35.31531531531532	1.981981981981982	0.45045045045045046	3.963963963963964	3.5135135135135136	11.531531531531531	0	0.2702702702702703	3.6936936936936937	25.855855855855857	0.5274949083503055	16.666666666666668	83.33333333333333	61.53846153846154	38.46153846153846	63.41463414634146	0	31.70731707317073	4.878048780487805	100.0	0	100.0	0	100.0	100.0	0	75.0	25.0	0.8269230769230769	44.23076923076923	2.5609756097560976	0	12.195121951219512	43.90243902439025	24.390243902439025	14.634146341463415	4.878048780487805	0	4.403846153846154	25.813953488372093	11.5	3.935483870967742	38	1.096774193548387	31	93.54838709677419	3.225806451612903	3.225806451612903	0	0	8.571428571428571	91.42857142857143	100.0	0.0	0.09009009009009009	0.09009009009009009	0.36036036036036034	0.9009009009009009	3.873873873873874	4.594594594594595	0.45045045045045046	0	4.324324324324325	0.09009009009009009	0.18018018018018017	23.243243243243242	0	0.6306306306306306	0.18018018018018017	0	3.2432432432432434	0	1.2612612612612613	1.2612612612612613	0.2702702702702703	23.333333333333332	0	1.0810810810810811	0.2702702702702703	3.063063063063063	0	1.2612612612612613	0	2.5225225225225225	0	1.8018018018018018	3.1531531531531534	0.8108108108108109	0	0	1.2612612612612613	11.621621621621621	0	4.684684684684685	0	0.09009009009009009	69.6969696969697	30.303030303030305	100.0	0.0	1.0	100.0	0	0
profiling_input/test#47#diary#M.conllu	2	121	60.5	4.8807339449541285	0.81	0	0.81	0	4.132231404958677	5.785123966942149	0	0	0	3.3057851239669422	0	31.40495867768595	1.6528925619834711	0	4.132231404958677	2.479338842975207	9.917355371900827	0	0	5.785123966942149	31.40495867768595	0.48623853211009177	0	0	100.0	0	100.0	0	0	0	100.0	0	0	0	0	0	0	0	0	3.5	50.0	2.4285714285714284	0	42.857142857142854	14.285714285714286	28.571428571428573	0	0	14.285714285714286	8.5	17.285714285714285	24.5	4.242990654205608	32	1.0	5	100.0	0	0	0	0	0.0	100.0	100.0	0.0	0	0	0	0	4.132231404958677	4.958677685950414	0	0	5.785123966942149	0	0	19.00826446280992	0	2.479338842975207	0	0	3.3057851239669422	0	0	0	0	31.40495867768595	0	0	0	4.132231404958677	0	0.8264462809917356	0	3.3057851239669422	0	1.6528925619834711	3.3057851239669422	1.6528925619834711	0	0	2.479338842975207	9.917355371900827	0	1.6528925619834711	0	0	100.0	0.0	0	0	0	0	0	0
profiling_input/training#82#diary#M.conllu	10	340	34.0	5.459074733096085	0.83	0.77	0.83	0.78	7.647058823529412	5.882352941176471	1.4705882352941178	0.5882352941176471	0	1.7647058823529411	0.29411764705882354	35.294117647058826	1.7647058823529411	0.29411764705882354	2.6470588235294117	3.235294117647059	17.352941176470587	0	0	1.7647058823529411	20.0	0.597864768683274	0	100.0	80.0	20.0	83.33333333333333	0	16.666666666666668	0	100.0	0	100.0	0	100.0	100.0	0	0	100.0	0.8	30.0	2.8333333333333335	16.666666666666668	16.666666666666668	0	33.333333333333336	0	33.333333333333336	0	5.5	42.5	15.2	3.4870848708487086	30	1.1428571428571428	14	85.71428571428571	14.285714285714286	0	0	0	28.571428571428573	71.42857142857143	100.0	0.0	0	0.29411764705882354	0	1.4705882352941178	7.0588235294117645	5.882352941176471	0	0	5.882352941176471	0	0	17.941176470588236	0	1.7647058823529411	0.5882352941176471	0	1.7647058823529411	0	0.29411764705882354	0.8823529411764706	0	20.0	0	2.6470588235294117	0.29411764705882354	5.0	0	0	0	2.3529411764705883	0	1.4705882352941178	2.0588235294117645	0.29411764705882354	0	0	1.4705882352941178	17.352941176470587	0	2.9411764705882355	0	0.29411764705882354	50.0	50.0	33.333333333333336	66.66666666666667	1.0	100.0	0	0
profiling_input/test#2#diary#M.conllu	2	112	56.0	4.936842105263158	0	0	0	0	6.25	3.5714285714285716	2.6785714285714284	0.8928571428571429	0	2.6785714285714284	0	33.92857142857143	8.928571428571429	0	2.6785714285714284	0.8928571428571429	15.178571428571429	0	0.8928571428571429	0.8928571428571429	20.535714285714285	0.5263157894736842	0	100.0	0	100.0	100.0	0	0	0	100.0	0	100.0	0	100.0	100.0	0	0	100.0	1.0	50.0	2.0	0	0	100.0	0	0	0	0	4.5	56.0	21.0	4.78494623655914	41	1.0	4	100.0	0	0	0	0	0.0	100.0	100.0	0.0	0	0	0	2.6785714285714284	5.357142857142857	9.821428571428571	0	0	3.5714285714285716	0	0	14.285714285714286	0	0	0.8928571428571429	0	2.6785714285714284	0	0	0.8928571428571429	0	20.535714285714285	0	4.464285714285714	0	3.5714285714285716	0	2.6785714285714284	0	1.7857142857142858	0	7.142857142857143	1.7857142857142858	0	0	0	0.8928571428571429	15.178571428571429	0	1.7857142857142858	0	0	100.0	0.0	0	0	0	0	0	0
profiling_input/training#31#diary#M.conllu	23	473	20.565217391304348	4.636144578313253	0.77	0.67	0.77	0.68	5.708245243128964	3.8054968287526427	1.0570824524312896	0	0	3.382663847780127	0.8456659619450317	36.15221987315011	1.6913319238900635	0	3.382663847780127	0.8456659619450317	12.26215644820296	0	0	2.3255813953488373	28.54122621564482	0.5253012048192771	60.0	40.0	60.0	40.0	90.9090909090909	0	0	9.090909090909092	100.0	0	0	0	0	0	0	0	0	0.4782608695652174	21.73913043478261	2.1818181818181817	0	40.0	10.0	30.0	10.0	10.0	0	3.652173913043478	43.0	12.304347826086957	4.475826972010178	53	1.0909090909090908	11	90.9090909090909	9.090909090909092	0	0	0	0.0	100.0	100.0	0.0	0.21141649048625794	0.21141649048625794	0	1.4799154334038056	5.708245243128964	4.016913319238901	0	0	4.016913319238901	0.21141649048625794	0	20.29598308668076	0	0.6342494714587738	0	0	3.382663847780127	0	0.8456659619450317	0.6342494714587738	0.6342494714587738	25.158562367864693	0	2.3255813953488373	0	2.536997885835095	0	1.0570824524312896	0.42283298097251587	2.3255813953488373	0	1.4799154334038056	2.536997885835095	1.0570824524312896	0	0	1.6913319238900635	12.050739957716702	0	4.862579281183932	0.21141649048625794	0	62.5	37.5	66.66666666666667	33.333333333333336	1.0	100.0	0	0
profiling_input/training#187#diary#F.conllu	18	474	26.333333333333332	4.853904282115869	0.86	0.76	0.86	0.76	4.008438818565401	4.852320675105485	1.2658227848101267	0	0	4.008438818565401	0.4219409282700422	33.54430379746835	2.109704641350211	0.2109704641350211	3.1645569620253164	2.9535864978902953	16.244725738396625	0.2109704641350211	0	2.742616033755274	24.261603375527425	0.5314861460957179	0	100.0	90.0	10.0	76.92307692307692	0	23.076923076923077	0	100.0	0	0	0	0	0	0	0	0	0.7222222222222222	33.333333333333336	2.6923076923076925	0	15.384615384615385	46.15384615384615	15.384615384615385	7.6923076923076925	7.6923076923076925	7.6923076923076925	4.5	36.46153846153846	12.11111111111111	3.6939313984168867	30	1.0	16	100.0	0	0	0	0	0.0	100.0	100.0	0.0	0.2109704641350211	0	0.2109704641350211	1.4767932489451476	4.008438818565401	5.9071729957805905	0	0	5.274261603375527	0	0	20.253164556962027	0	1.4767932489451476	0	0	4.008438818565401	0	0.4219409282700422	1.2658227848101267	1.4767932489451476	19.620253164556964	0	1.2658227848101267	0.2109704641350211	3.3755274261603376	0	0.4219409282700422	0.2109704641350211	1.4767932489451476	0	1.8987341772151898	2.320675105485232	1.6877637130801688	0.2109704641350211	0	1.0548523206751055	16.455696202531644	0	3.7974683544303796	0	0	60.0	40.0	75.0	25.0	1.0	100.0	0	0
profiling_input/training#68#diary#M.conllu	18	465	25.833333333333332	5.141791044776119	0.86	0.775	0.85	0.77	3.870967741935484	6.236559139784946	0.6451612903225806	1.075268817204301	0	3.870967741935484	0	28.817204301075268	2.5806451612903225	0.21505376344086022	3.225806451612903	8.817204301075268	13.548387096774194	0	0.21505376344086022	1.7204301075268817	25.161290322580644	0.5074626865671642	0	100.0	25.0	75.0	50.0	0	50.0	0	100.0	0	100.0	0	100.0	100.0	0	60.0	40.0	0.5555555555555556	22.22222222222222	2.625	0	14.285714285714286	42.857142857142854	14.285714285714286	0	14.285714285714286	14.285714285714286	3.888888888888889	46.5	12.944444444444445	4.3428571428571425	41	1.0869565217391304	23	91.30434782608695	8.695652173913043	0	0	0	14.285714285714286	85.71428571428571	92.3076923076923	7.6923076923076925	0	0.6451612903225806	0	1.5053763440860215	4.301075268817204	6.236559139784946	0	0	6.236559139784946	0	0	17.419354838709676	0	0.8602150537634409	1.075268817204301	0	3.870967741935484	0	0	2.3655913978494625	0	22.795698924731184	0	0.43010752688172044	0	5.806451612903226	0	0.43010752688172044	0	2.795698924731183	0	2.150537634408602	1.5053763440860215	0.6451612903225806	0	0	1.075268817204301	13.978494623655914	0	3.870967741935484	0	0	57.142857142857146	42.857142857142854	33.333333333333336	66.66666666666667	1.0	100.0	0	0
profiling_input/training#49#diary#M.conllu	28	459	16.392857142857142	5.026894865525672	0.83	0.77	0.83	0.765	4.57516339869281	5.664488017429194	1.0893246187363834	0.4357298474945534	0	3.485838779956427	0.4357298474945534	38.56209150326797	2.832244008714597	0	3.2679738562091503	5.446623093681917	10.893246187363834	0	0	3.0501089324618738	20.26143790849673	0.5916870415647921	71.42857142857143	28.571428571428573	22.22222222222222	77.77777777777777	64.28571428571429	0	35.714285714285715	0	100.0	0	100.0	0	100.0	100.0	0	100.0	0	0.5	35.714285714285715	3.2857142857142856	0	0	28.571428571428573	42.857142857142854	14.285714285714286	0	14.285714285714286	3.75	32.785714285714285	8.535714285714286	4.184895833333333	30	1.0	13	100.0	0	0	0	0	18.181818181818183	81.81818181818181	100.0	0.0	0	0	0	1.5250544662309369	4.357298474945534	4.139433551198257	0.2178649237472767	0	5.664488017429194	0	0.2178649237472767	25.49019607843137	0	0.2178649237472767	0.2178649237472767	0	3.485838779956427	0	0.4357298474945534	2.178649237472767	0	18.954248366013072	0	0.4357298474945534	0	2.832244008714597	0	0.6535947712418301	0.2178649237472767	3.485838779956427	0	3.0501089324618738	2.396514161220044	2.178649237472767	0	0	1.0893246187363834	10.239651416122005	0	6.1002178649237475	0	0.2178649237472767	83.33333333333333	16.666666666666668	100.0	0.0	1.0	100.0	0	0
profiling_input/test#43#diary#F.conllu	24	325	13.541666666666666	4.72791519434629	0.81	0.77	0.81	0.76	3.6923076923076925	4.0	0.6153846153846154	0.6153846153846154	0.3076923076923077	4.3076923076923075	0	31.384615384615383	4.923076923076923	0.3076923076923077	4.0	4.615384615384615	12.923076923076923	0	0	3.6923076923076925	24.615384615384617	0.5053003533568905	20.0	80.0	55.55555555555556	44.44444444444444	75.0	0	16.666666666666668	8.333333333333334	100.0	0	100.0	0	100.0	100.0	0	0	100.0	0.5	37.5	2.3333333333333335	0	16.666666666666668	50.0	25.0	0	8.333333333333334	0	2.875	27.083333333333332	7.0	3.5384615384615383	24	1.0	8	100.0	0	0	0	0	0.0	100.0	100.0	0.0	0	0.3076923076923077	0	0.9230769230769231	4.0	4.0	0.6153846153846154	0	4.0	0.3076923076923077	0	21.53846153846154	0	1.2307692307692308	0	0	4.3076923076923075	0	0	1.2307692307692308	0.9230769230769231	20.0	0.3076923076923077	1.8461538461538463	0.3076923076923077	2.4615384615384617	0	1.2307692307692308	0	2.4615384615384617	0	3.076923076923077	3.076923076923077	1.2307692307692308	0	0	0.6153846153846154	12.615384615384615	0	7.384615384615385	0	0	90.0	10.0	100.0	0.0	1.0	100.0	0	0
profiling_input/training#165#diary#F.conllu	26	485	18.653846153846153	4.909774436090226	0.93	0.755	0.94	0.77	5.154639175257732	4.742268041237113	0.41237113402061853	0	0	4.948453608247423	0.6185567010309279	37.52577319587629	1.8556701030927836	0	1.6494845360824741	5.77319587628866	17.7319587628866	0	0	4.329896907216495	15.257731958762887	0.6466165413533834	71.42857142857143	28.571428571428573	62.5	37.5	76.19047619047619	0	19.047619047619047	4.761904761904762	100.0	0	0	0	0	0	0	0	0	0.8076923076923077	34.61538461538461	2.1904761904761907	0	15.789473684210526	42.10526315789474	31.57894736842105	5.2631578947368425	5.2631578947368425	0	3.6153846153846154	23.095238095238095	9.461538461538462	3.520107238605898	31	1.0	9	100.0	0	0	0	0	0.0	100.0	100.0	0.0	0.20618556701030927	0.20618556701030927	0	0.6185567010309279	5.56701030927835	5.979381443298969	0	0	4.742268041237113	0.20618556701030927	0	22.2680412371134	0	0.8247422680412371	0	0	4.948453608247423	0	0.6185567010309279	2.6804123711340204	0.41237113402061853	10.721649484536082	0	1.8556701030927836	0	1.8556701030927836	0	0.41237113402061853	0	2.6804123711340204	0	1.6494845360824741	3.2989690721649483	2.0618556701030926	0	0	1.6494845360824741	19.175257731958762	0	5.360824742268041	0	0	75.0	25.0	66.66666666666667	33.333333333333336	1.0	100.0	0	0
profiling_input/test#20#diary#F.conllu	56	877	15.660714285714286	4.769745649263721	0.86	0.795	0.87	0.795	4.789053591790194	5.131128848346636	1.0262257696693273	0.5701254275940707	0	3.990877993158495	0.5701254275940707	29.304446978335235	1.596351197263398	0.5701254275940707	2.9646522234891677	2.7366020524515395	14.823261117445838	0.11402508551881414	0.11402508551881414	2.394526795895097	29.304446978335235	0.4725568942436412	75.0	25.0	73.33333333333333	26.666666666666668	71.42857142857143	0	28.571428571428573	0	100.0	0	100.0	0	100.0	100.0	0	100.0	0	0.4107142857142857	23.214285714285715	2.4285714285714284	0	15.0	40.0	30.0	10.0	0	5.0	2.8214285714285716	38.130434782608695	8.803571428571429	4.303468208092486	46	1.1111111111111112	27	88.88888888888889	11.11111111111111	0	0	0	0.0	100.0	100.0	0.0	0.11402508551881414	0	0.22805017103762829	1.2542759407069555	5.24515393386545	3.30672748004561	0.45610034207525657	0	5.815279361459521	0	0	14.481185860889395	0	1.596351197263398	0.22805017103762829	0	3.990877993158495	0	0.45610034207525657	1.0262257696693273	0.34207525655644244	26.795895096921324	0	1.4823261117445838	0.34207525655644244	3.5347776510832385	0	0.45610034207525657	0	2.8506271379703536	0	1.0262257696693273	1.8244013683010263	1.2542759407069555	0	0	0.798175598631699	14.709236031927023	0	6.385404789053592	0	0	72.22222222222223	27.77777777777778	80.0	20.0	1.0	100.0	0	0
profiling_input/training#77#diary#M.conllu	17	202	11.882352941176471	4.654320987654321	0.84	0	0.84	0	2.9702970297029703	5.9405940594059405	2.4752475247524752	0	0	0.9900990099009901	0.49504950495049505	33.16831683168317	4.455445544554456	0	1.4851485148514851	11.386138613861386	19.801980198019802	0	0.49504950495049505	2.4752475247524752	13.861386138613861	0.654320987654321	0	100.0	80.0	20.0	100.0	0	0	0	100.0	0	0	0	0	0	0	0	0	0.29411764705882354	23.529411764705884	1.6	0	60.0	20.0	20.0	0	0	0	3.4705882352941178	40.4	6.0588235294117645	2.6986301369863015	12	1.2	5	80.0	20.0	0	0	0	25.0	75.0	100.0	0.0	0	0	0	2.4752475247524752	2.9702970297029703	7.920792079207921	0	0	5.9405940594059405	0	0	23.26732673267327	0	0.9900990099009901	0	0	0.9900990099009901	0	0.49504950495049505	3.9603960396039604	1.4851485148514851	8.415841584158416	0	0.49504950495049505	0	2.9702970297029703	0	0.49504950495049505	0.49504950495049505	0.9900990099009901	0	2.4752475247524752	1.9801980198019802	1.9801980198019802	0	0	0.49504950495049505	20.297029702970296	0	8.415841584158416	0	0	100.0	0.0	0	0	0	0	0	0
profiling_input/test#30#diary#F.conllu	22	513	23.318181818181817	5.107142857142857	0.8	0.725	0.78	0.715	6.237816764132553	5.2631578947368425	0.9746588693957114	0.9746588693957114	0	4.288499025341131	0.1949317738791423	33.13840155945419	2.729044834307992	0.1949317738791423	5.0682261208577	0.7797270955165692	12.670565302144249	0	0	1.7543859649122806	25.730994152046783	0.49107142857142855	0	100.0	40.0	60.0	55.55555555555556	0	44.44444444444444	0	100.0	0	100.0	0	100.0	100.0	0	80.0	20.0	0.5909090909090909	31.818181818181817	2.888888888888889	0	0	33.333333333333336	44.44444444444444	22.22222222222222	0	0	4.0	39.46153846153846	12.909090909090908	3.795774647887324	45	1.0555555555555556	18	94.44444444444444	5.555555555555555	0	0	0	0.0	100.0	100.0	0.0	0	0.7797270955165692	0.1949317738791423	1.364522417153996	5.847953216374269	5.847953216374269	0.1949317738791423	0	5.2631578947368425	0	0	18.908382066276804	0	0.7797270955165692	0.7797270955165692	0	4.288499025341131	0	0.1949317738791423	0.3898635477582846	1.7543859649122806	21.44249512670565	0	1.1695906432748537	0.1949317738791423	3.898635477582846	0	0.5847953216374269	0	3.7037037037037037	0	2.1442495126705654	1.364522417153996	1.1695906432748537	0	0	0.7797270955165692	12.670565302144249	0	4.288499025341131	0	0	53.84615384615385	46.15384615384615	83.33333333333333	16.666666666666668	1.0	100.0	0	0
profiling_input/training#146#diary#F.conllu	7	907	129.57142857142858	4.573580533024334	0.76	0.685	0.76	0.685	3.6383682469680263	4.410143329658214	1.3230429988974641	0.2205071664829107	0	4.189636163175304	0.5512679162072768	26.901874310915105	0.6615214994487321	0.8820286659316428	4.851157662624035	0.7717750826901875	4.851157662624035	0.11025358324145534	0	3.4178610804851157	43.219404630650494	0.37891077636152953	50.0	50.0	66.66666666666667	33.333333333333336	38.70967741935484	0	54.83870967741935	6.451612903225806	100.0	0	100.0	0	100.0	100.0	0	50.0	50.0	4.714285714285714	28.571428571428573	2.064516129032258	0	16.0	36.0	28.0	16.0	4.0	0	11.142857142857142	27.484848484848484	32.714285714285715	7.565420560747664	88	1.0571428571428572	35	94.28571428571429	5.714285714285714	0	0	0	7.407407407407407	92.5925925925926	100.0	0.0	0.11025358324145534	0.5512679162072768	0.7717750826901875	1.7640573318632855	3.7486218302094816	4.5203969128996695	0.2205071664829107	0	4.5203969128996695	0	0	15.325248070562294	0	2.094818081587652	0.2205071664829107	0	4.189636163175304	0	0.5512679162072768	0.5512679162072768	1.6538037486218302	38.919514884233735	0	0.33076074972436603	0.8820286659316428	4.299889746416759	0	0.8820286659316428	0	2.205071664829107	0	0.7717750826901875	2.9768467475192946	0.2205071664829107	0	0	1.4332965821389194	5.071664829106946	0	0.7717750826901875	0	0.4410143329658214	10.0	90.0	100.0	0.0	1.3846153846153846	69.23076923076923	23.076923076923077	7.6923076923076925
profiling_input/training#151#diary#F.conllu	24	291	12.125	4.25390625	0.84	0.715	0.85	0.71	5.498281786941581	3.7800687285223367	0.6872852233676976	1.0309278350515463	0	5.498281786941581	0.3436426116838488	38.83161512027491	2.7491408934707904	0	3.4364261168384878	4.4673539518900345	12.027491408934708	0	0	2.4054982817869415	19.243986254295532	0.58984375	66.66666666666667	33.333333333333336	50.0	50.0	57.142857142857146	0	28.571428571428573	14.285714285714286	100.0	0	100.0	0	100.0	100.0	0	66.66666666666667	33.333333333333336	0.3333333333333333	16.666666666666668	3.0	0	0	28.571428571428573	42.857142857142854	28.571428571428573	0	0	3.2083333333333335	36.375	6.041666666666667	2.793103448275862	20	1.0	8	100.0	0	0	0	0	0.0	100.0	100.0	0.0	0	0.6872852233676976	0	1.0309278350515463	5.154639175257732	3.7800687285223367	0.3436426116838488	0	3.7800687285223367	0	0	24.054982817869416	0	0	0.3436426116838488	0	5.154639175257732	0	0.3436426116838488	1.0309278350515463	0	17.52577319587629	0	1.3745704467353952	0	3.0927835051546393	0	0.3436426116838488	0.3436426116838488	4.810996563573883	0	2.4054982817869415	2.4054982817869415	0.6872852233676976	0	0	1.0309278350515463	12.027491408934708	0	8.24742268041237	0	0	66.66666666666667	33.333333333333336	100.0	0.0	1.0	100.0	0	0
profiling_input/training#194#diary#F.conllu	10	133	13.3	5.165137614678899	0.85	0	0.86	0	9.022556390977444	2.255639097744361	0.7518796992481203	0	0	0.7518796992481203	0.7518796992481203	37.59398496240601	0.7518796992481203	0	2.255639097744361	4.511278195488722	18.045112781954888	0	0	1.5037593984962405	21.804511278195488	0.6513761467889908	0	0	100.0	0	50.0	0	50.0	0	100.0	0	0	0	0	0	0	0	0	0.2	20.0	2.5	0	0	50.0	50.0	0	0	0	2.4	66.5	7.5	3.878787878787879	28	1.0	2	100.0	0	0	0	0	0.0	100.0	100.0	0.0	0	0	0	1.5037593984962405	9.022556390977444	3.007518796992481	0	0	2.255639097744361	0	0	23.30827067669173	0	1.5037593984962405	0	0	0.7518796992481203	0	0.7518796992481203	2.255639097744361	0	19.548872180451127	0	3.007518796992481	0	1.5037593984962405	0	0.7518796992481203	0	1.5037593984962405	0	0.7518796992481203	1.5037593984962405	0	0	0	1.5037593984962405	18.045112781954888	0	7.518796992481203	0	0	100.0	0.0	0	0	0	0	0	0
profiling_input/test#63#diary#F.conllu	56	987	17.625	4.4487334137515075	0.73	0.63	0.73	0.625	3.2421479229989867	5.369807497467072	0.40526849037487334	0.303951367781155	0	5.167173252279635	0.7092198581560284	33.029381965552176	1.21580547112462	0.8105369807497467	3.7487335359675784	5.572441742654509	16.0081053698075	0.10131712259371833	0	1.6210739614994933	22.69503546099291	0.5223160434258143	16.666666666666668	83.33333333333333	50.0	50.0	62.5	0	31.25	6.25	100.0	0	100.0	50.0	50.0	100.0	0	100.0	0	0.30357142857142855	16.071428571428573	2.4375	6.25	18.75	43.75	6.25	12.5	6.25	6.25	3.3214285714285716	58.05882352941177	11.053571428571429	4.2380336351875805	36	1.027027027027027	37	97.29729729729729	2.7027027027027026	0	0	0	6.666666666666667	93.33333333333333	100.0	0.0	0.10131712259371833	0.10131712259371833	0.10131712259371833	0.7092198581560284	3.4447821681864235	6.686930091185411	0.303951367781155	0	6.079027355623101	0.10131712259371833	0	18.034447821681866	0	1.4184397163120568	0.10131712259371833	0	5.167173252279635	0	0.7092198581560284	1.7223910840932117	1.1144883485309016	19.047619047619047	0	0.9118541033434651	0.20263424518743667	4.154002026342452	0	0.8105369807497467	0	3.1408308004052685	0	1.21580547112462	1.5197568389057752	0.60790273556231	0	0	0.7092198581560284	16.0081053698075	0	5.673758865248227	0	0.10131712259371833	69.23076923076923	30.76923076923077	50.0	50.0	1.0	100.0	0	0
profiling_input/training#51#diary#M.conllu	38	615	16.18421052631579	4.9907407407407405	0.84	0.795	0.84	0.79	5.691056910569106	5.203252032520325	0.8130081300813008	0.4878048780487805	0	2.7642276422764227	0.16260162601626016	30.73170731707317	1.951219512195122	0.16260162601626016	1.6260162601626016	4.715447154471545	12.195121951219512	0	0	1.6260162601626016	31.869918699186993	0.4962962962962963	25.0	75.0	42.857142857142854	57.142857142857146	70.0	0	30.0	0	100.0	0	100.0	0	100.0	100.0	0	66.66666666666667	33.333333333333336	0.3157894736842105	18.42105263157895	2.4	0	22.22222222222222	33.333333333333336	11.11111111111111	22.22222222222222	11.11111111111111	0	2.8421052631578947	51.25	9.447368421052632	3.8336633663366335	47	1.0416666666666667	24	95.83333333333333	4.166666666666667	0	0	0	0.0	100.0	100.0	0.0	0	0.16260162601626016	0.3252032520325203	0.8130081300813008	5.691056910569106	3.7398373983739837	0.16260162601626016	0	5.040650406504065	0	0	17.723577235772357	0	1.1382113821138211	0.3252032520325203	0	2.6016260162601625	0	0	2.2764227642276422	2.113821138211382	27.317073170731707	0	0.6504065040650406	0	4.715447154471545	0	0.6504065040650406	0.3252032520325203	1.951219512195122	0	1.6260162601626016	1.1382113821138211	0.6504065040650406	0	0	0.4878048780487805	12.195121951219512	0	6.178861788617886	0	0	77.77777777777777	22.22222222222222	50.0	50.0	1.0	100.0	0	0
profiling_input/training#148#diary#F.conllu	54	838	15.518518518518519	4.478138222849084	0.79	0.71	0.75	0.7	4.6539379474940334	4.6539379474940334	2.2673031026252985	0.35799522673031026	0	2.983293556085919	1.1933174224343674	33.41288782816229	2.1479713603818618	0.2386634844868735	3.460620525059666	3.9379474940334127	15.393794749403341	0	0.35799522673031026	2.983293556085919	21.957040572792362	0.5585331452750353	0	100.0	83.33333333333333	16.666666666666668	48.0	0	52.0	0	100.0	0	0	100.0	0	100.0	0	100.0	0	0.46296296296296297	16.666666666666668	1.76	0	23.80952380952381	52.38095238095238	14.285714285714286	9.523809523809524	0	0	3.4444444444444446	33.52	8.555555555555555	3.688549618320611	50	1.037037037037037	27	96.29629629629629	3.7037037037037037	0	0	0	15.0	85.0	94.11764705882354	5.882352941176471	0.11933174224343675	0.11933174224343675	0	2.863961813842482	4.534606205250597	6.205250596658711	0.2386634844868735	0	5.131264916467781	0	0.2386634844868735	18.73508353221957	0	1.1933174224343674	0	0	2.863961813842482	0	1.0739856801909309	1.6706443914081146	0.8353221957040573	18.73508353221957	0	1.0739856801909309	0.2386634844868735	3.460620525059666	0	0.8353221957040573	0.2386634844868735	2.028639618138425	0	1.3126491646778042	2.386634844868735	0.8353221957040573	0	0	1.0739856801909309	15.513126491646778	0	6.443914081145585	0	0	52.94117647058823	47.05882352941177	75.0	25.0	1.0	100.0	0	0
